SHIP_ID,SHIP_TYPE,ROUTE_ID,MONTH,DISTANCE,WEATHER_CONDITIONS,ENGINE_EFFICIENCY,Actual_Fuel_L,Predicted_Fuel_L,Fuel_Error_L,Actual_CO2_kg,Predicted_CO2_kg,CO2_Error_kg
NG045,TYPE1,ROUTE3,July,118.26,Moderate,86.78,3890.65,3603.756100000003,286.8938999999973,10833.21,9719.888499999994,1113.3215000000055
NG045,TYPE1,ROUTE2,August,120.63,Stormy,72.32,3536.52,3689.9261000000015,153.40610000000152,8867.73,9651.763399999994,784.0333999999948
NG045,TYPE1,ROUTE2,September,22.89,Stormy,81.46,678.68,674.7730999999999,3.906900000000064,1811.87,1814.6139999999991,2.7439999999992324
NG045,TYPE1,ROUTE2,October,120.7,Stormy,85.24,3333.73,3467.632600000001,133.9026000000008,8550.45,9102.789299999993,552.3392999999924
NG045,TYPE1,ROUTE3,November,79.61,Stormy,89.58,2462.39,2477.5887000000043,15.198700000004465,6313.03,6450.479900000009,137.44990000000962
NG045,TYPE1,ROUTE1,December,44.43,Calm,74.45,1128.39,1203.8456999999999,75.45569999999975,3336.41,3431.3359999999957,94.92599999999584
NG046,TYPE1,ROUTE4,January,62.94,Moderate,80.19,2119.65,1987.3504999999986,132.29950000000144,5386.4,5113.486400000005,272.9135999999944
NG046,TYPE1,ROUTE4,February,114.25,Calm,91.73,2914.95,3146.2293000000045,231.2793000000047,7814.65,8622.404700000012,807.7547000000122
NG046,TYPE1,ROUTE3,March,117.37,Stormy,87.14,3167.84,3380.2242000000024,212.38420000000224,8097.2,8782.39469999999,685.19469999999
NG046,TYPE1,ROUTE2,April,96.98,Moderate,91.53,3052.61,2981.0865999999965,71.52340000000368,8055.57,8067.224799999994,11.654799999993884
NG046,TYPE1,ROUTE2,May,60.5,Calm,82.93,1626.9,1718.562199999998,91.66219999999794,4470.35,4755.245499999997,284.8954999999969
NG046,TYPE1,ROUTE3,June,32.84,Calm,70.84,858.54,921.0301999999994,62.49019999999939,2240.29,2405.0754,164.7854000000002
NG046,TYPE1,ROUTE2,July,58.81,Stormy,91.68,1499.56,1581.8752999999986,82.31529999999862,3904.85,4206.0962999999965,301.2462999999966
NG046,TYPE1,ROUTE2,August,141.59,Moderate,84.19,4273.6,4075.198300000003,198.40169999999716,12172.4,10564.2104,1608.1895999999997
NG046,TYPE1,ROUTE4,September,107.64,Moderate,92.58,3721.46,3343.636700000001,377.8232999999991,9594.88,9197.008300000003,397.87169999999605
NG046,TYPE1,ROUTE3,October,102.83,Calm,79.47,3478.06,3134.4419000000025,343.6180999999974,9386.55,8476.580900000003,909.9690999999966
NG046,TYPE1,ROUTE3,November,109.78,Calm,85.97,2860.52,3140.652400000001,280.13240000000087,7247.64,8528.922600000004,1281.2826000000032
NG046,TYPE1,ROUTE3,December,99.0,Stormy,80.59,3035.46,3058.0749999999994,22.614999999999327,8017.01,8368.757200000005,351.74720000000525
NG047,TYPE3,ROUTE3,January,124.39,Calm,76.43,1353.44,1497.6378000000013,144.19780000000128,3934.06,4262.372199999997,328.3121999999971
NG047,TYPE3,ROUTE3,February,35.49,Calm,85.55,612.51,587.4310000000004,25.07899999999961,1697.79,1629.958699999999,67.83130000000097
NG047,TYPE3,ROUTE3,March,29.82,Calm,90.36,352.36,359.5456000000005,7.185600000000477,897.01,924.9741999999997,27.964199999999664
NG047,TYPE3,ROUTE1,April,22.93,Calm,82.63,437.88,420.79509999999993,17.08490000000006,1266.95,1176.1775999999988,90.7724000000012
NG047,TYPE3,ROUTE3,May,106.39,Stormy,83.92,2026.55,1938.6064999999987,87.94350000000122,5365.64,5105.8953000000065,259.7446999999938
NG047,TYPE3,ROUTE2,June,41.39,Stormy,91.94,572.71,611.3231999999995,38.61319999999944,1473.82,1606.094400000002,132.27440000000206
NG047,TYPE3,ROUTE2,July,169.27,Moderate,74.52,2687.83,2631.5134999999964,56.31650000000354,7800.58,7556.207799999992,244.37220000000798
NG047,TYPE3,ROUTE1,August,26.02,Calm,75.74,408.74,402.6721000000003,6.0678999999997245,1049.73,1084.5584999999994,34.828499999999394
NG047,TYPE3,ROUTE3,September,75.76,Stormy,84.86,1505.24,1348.2150000000008,157.02499999999918,4327.57,3718.1576000000036,609.4123999999961
NG047,TYPE3,ROUTE3,October,168.63,Moderate,82.94,1764.66,2013.3675000000012,248.70750000000112,4859.44,5384.780800000002,525.3408000000027
NG047,TYPE3,ROUTE3,November,110.94,Moderate,75.44,1144.24,1428.7324000000017,284.4924000000017,2961.8,3831.263999999996,869.4639999999958
NG047,TYPE3,ROUTE3,December,122.78,Moderate,80.26,1871.41,1874.0668000000014,2.65680000000134,4992.98,4963.769999999995,29.210000000004584
NG048,TYPE4,ROUTE1,January,433.21,Stormy,88.87,15172.55,15048.394400000017,124.15559999998186,45417.79,44461.84780000001,955.9421999999904
NG048,TYPE4,ROUTE2,February,334.98,Calm,90.46,14100.25,14152.9472,52.69720000000052,40795.77,40287.45670000001,508.31329999998707
NG048,TYPE4,ROUTE4,March,481.76,Moderate,75.13,16009.22,20569.016699999993,4559.7966999999935,44269.24,58262.30710000002,13993.067100000022
NG048,TYPE4,ROUTE4,April,402.08,Stormy,91.76,17909.58,17215.13040000001,694.4495999999926,47861.11,46390.7931,1470.316899999998
NG048,TYPE4,ROUTE3,May,297.05,Moderate,85.4,13543.26,13228.364100000008,314.89589999999225,38499.82,37426.62899999998,1073.1910000000207
NG048,TYPE4,ROUTE4,June,443.05,Moderate,89.42,13801.94,14699.316899999974,897.3768999999738,40601.21,42797.27119999998,2196.061199999982
NG048,TYPE4,ROUTE3,July,487.89,Calm,76.15,23503.71,21513.557899999996,1990.152100000003,65937.46,59227.79710000001,6709.662899999996
NG048,TYPE4,ROUTE3,August,95.46,Stormy,71.27,3358.81,3568.8813999999984,210.07139999999845,8903.85,9531.574699999992,627.7246999999916
NG048,TYPE4,ROUTE4,September,91.92,Calm,85.46,4244.55,4067.806199999994,176.7438000000061,11296.56,10943.04890000002,353.5110999999797
NG048,TYPE4,ROUTE4,October,419.53,Calm,75.05,12720.58,16159.346400000017,3438.766400000017,33561.64,45149.23470000001,11587.594700000009
NG048,TYPE4,ROUTE2,November,145.54,Moderate,81.18,5843.19,5519.802499999999,323.3875000000007,16006.77,15194.99790000001,811.772099999991
NG048,TYPE4,ROUTE4,December,413.22,Moderate,91.25,14730.75,15707.3519,976.6018999999997,42563.58,43869.38370000005,1305.8037000000477
NG049,TYPE4,ROUTE4,January,451.7,Stormy,91.18,21835.94,18843.861399999983,2992.0786000000153,61933.63,51769.89309999998,10163.736900000018
NG049,TYPE4,ROUTE1,February,85.88,Moderate,71.33,2728.01,3105.574299999997,377.5642999999968,7575.29,8383.915099999995,808.6250999999947
NG049,TYPE4,ROUTE2,March,413.41,Moderate,77.7,19194.3,18310.238900000015,884.0610999999844,53716.18,50744.58900000001,2971.590999999993
NG049,TYPE4,ROUTE2,April,401.31,Stormy,74.27,19032.25,17517.36699999999,1514.883000000009,55048.07,47041.28500000004,8006.78499999996
NG049,TYPE4,ROUTE1,May,90.09,Calm,78.3,2930.86,3166.7062999999944,235.84629999999424,7968.39,8690.480000000005,722.0900000000047
NG049,TYPE4,ROUTE2,June,443.98,Calm,73.5,13504.73,15084.258799999992,1579.5287999999928,38941.72,43274.42370000005,4332.703700000049
NG049,TYPE4,ROUTE2,July,209.07,Calm,88.15,9944.51,9582.976600000004,361.5333999999966,26241.03,25910.836499999987,330.19350000001214
NG049,TYPE4,ROUTE1,August,257.09,Stormy,86.41,8598.75,9200.896700000001,602.1467000000011,24969.95,25894.505100000002,924.5551000000014
NG049,TYPE4,ROUTE2,September,300.22,Stormy,83.63,13775.8,13364.858600000014,410.94139999998515,35682.56,36449.86960000003,767.3096000000296
NG049,TYPE4,ROUTE3,October,81.86,Moderate,81.01,4027.22,3758.3249999999925,268.89500000000726,10125.46,9747.99029999999,377.46970000000874
NG049,TYPE4,ROUTE2,November,139.61,Stormy,77.59,4590.63,4739.2013000000015,148.57130000000143,11948.32,12688.064999999995,739.7449999999953
NG049,TYPE4,ROUTE4,December,183.15,Moderate,89.37,7411.36,7595.780299999995,184.42029999999522,21680.99,22244.509000000005,563.5190000000039
NG050,TYPE2,ROUTE2,January,160.56,Calm,82.24,4203.34,4010.8615000000045,192.47849999999562,11240.44,10952.94599999998,287.4940000000206
NG050,TYPE2,ROUTE4,February,145.81,Calm,89.97,3554.61,3840.9699000000046,286.3599000000045,10091.05,11279.145599999996,1188.095599999997
NG050,TYPE2,ROUTE2,March,96.41,Stormy,91.61,2565.55,2535.4708999999975,30.079100000002654,7686.2,7342.269299999996,343.9307000000035
NG050,TYPE2,ROUTE3,April,158.06,Stormy,83.93,3836.06,3746.7405000000012,89.3194999999987,9897.85,10620.423399999994,722.5733999999939
NG050,TYPE2,ROUTE1,May,53.29,Calm,71.48,1455.54,1379.3136999999988,76.22630000000117,4011.96,3837.7140000000036,174.24599999999646
NG050,TYPE2,ROUTE3,June,85.31,Stormy,72.96,2385.13,2310.7334999999985,74.39650000000165,7127.32,6571.204499999995,556.1155000000044
NG050,TYPE2,ROUTE2,July,165.1,Calm,84.45,3508.25,4183.944900000001,675.6949000000013,9746.6,11150.343599999998,1403.743599999998
NG050,TYPE2,ROUTE3,August,101.36,Stormy,77.68,2151.83,2353.2203999999965,201.3903999999966,6169.19,6495.2130999999945,326.0230999999949
NG050,TYPE2,ROUTE3,September,153.14,Moderate,74.69,3213.34,4137.486500000002,924.1465000000017,8227.6,11180.888300000006,2953.2883000000056
NG050,TYPE2,ROUTE3,October,120.46,Stormy,90.81,3542.26,3329.3593000000033,212.90069999999696,9685.05,9066.999400000012,618.0505999999878
NG050,TYPE2,ROUTE2,November,181.21,Calm,88.54,4691.84,4772.879600000006,81.03960000000552,13517.44,13521.57539999998,4.1353999999791995
NG050,TYPE2,ROUTE1,December,120.73,Stormy,88.49,3161.19,3089.7522000000013,71.43779999999879,9010.21,8773.028999999995,237.18100000000413
NG051,TYPE3,ROUTE4,January,182.3,Stormy,73.37,2650.17,2696.549499999999,46.3794999999991,7334.88,7315.719900000004,19.16009999999642
NG051,TYPE3,ROUTE3,February,129.98,Stormy,82.94,1917.92,1880.463300000002,37.456699999998136,5371.97,5181.6692999999905,190.30070000000978
NG051,TYPE3,ROUTE2,March,70.79,Stormy,73.47,871.22,969.4217000000006,98.20170000000053,2491.73,2728.6571000000026,236.9271000000026
NG051,TYPE3,ROUTE2,April,61.06,Calm,70.52,755.94,804.5801000000009,48.64010000000087,2206.09,2294.938299999998,88.84829999999783
NG051,TYPE3,ROUTE3,May,88.17,Moderate,74.24,1750.14,1649.3685000000014,100.7714999999987,4551.95,4476.533500000004,75.41649999999572
NG051,TYPE3,ROUTE4,June,139.53,Moderate,93.28,2780.32,1947.1893000000002,833.1306999999999,7093.72,5420.553999999999,1673.166000000001
NG051,TYPE3,ROUTE1,July,165.59,Stormy,88.81,2514.88,2523.588200000001,8.708200000000943,6860.45,6996.219799999996,135.7697999999964
NG051,TYPE3,ROUTE2,August,132.09,Calm,72.72,1872.96,1856.9102999999989,16.049700000001167,5423.28,5368.376600000006,54.90339999999378
NG051,TYPE3,ROUTE4,September,100.0,Moderate,80.65,1225.43,1343.4815999999983,118.05159999999819,3500.14,3927.6169000000064,427.4769000000065
NG051,TYPE3,ROUTE2,October,136.08,Stormy,81.38,1538.11,1619.2315999999983,81.12159999999835,4279.11,4488.834099999994,209.724099999994
NG051,TYPE3,ROUTE2,November,124.83,Stormy,82.66,2052.79,2001.5357000000001,51.25429999999983,5136.2,5142.960200000003,6.760200000003351
NG051,TYPE3,ROUTE4,December,118.09,Moderate,81.76,2114.48,1965.0201000000009,149.45989999999915,5582.31,5357.951099999998,224.358900000002
NG052,TYPE1,ROUTE3,January,117.25,Calm,75.07,4035.73,3950.723599999998,85.00640000000203,10789.16,10522.548100000005,266.6118999999944
NG052,TYPE1,ROUTE1,February,57.99,Moderate,87.62,1727.74,1710.4859999999994,17.254000000000588,4956.75,4817.266299999998,139.4837000000016
NG052,TYPE1,ROUTE4,March,131.32,Calm,70.47,3516.32,3677.180700000003,160.8607000000029,9940.64,10477.7378,537.0978000000014
NG052,TYPE1,ROUTE2,April,148.86,Calm,86.05,4872.04,4461.624799999994,410.4152000000058,13596.33,12647.035899999999,949.294100000001
NG052,TYPE1,ROUTE4,May,52.62,Stormy,86.25,1548.95,1536.1630000000005,12.78699999999958,4073.05,4073.3772999999956,0.3272999999953754
NG052,TYPE1,ROUTE4,June,69.74,Moderate,86.93,1801.47,1906.6072000000008,105.1372000000008,4846.78,5150.001900000009,303.22190000000955
NG052,TYPE1,ROUTE4,July,82.64,Moderate,86.02,2670.49,2643.719699999997,26.770300000002862,7601.85,7243.307199999989,358.5428000000111
NG052,TYPE1,ROUTE4,August,132.53,Moderate,75.84,3738.63,3753.081300000003,14.451300000002902,10058.38,10166.837200000004,108.45720000000438
NG052,TYPE1,ROUTE1,September,126.28,Stormy,87.18,4212.75,3976.603,236.14699999999993,11431.87,10828.9307,602.9393
NG052,TYPE1,ROUTE4,October,117.94,Calm,93.67,4079.83,3512.5568000000003,567.2731999999996,11532.93,9978.5902,1554.3397999999997
NG052,TYPE1,ROUTE4,November,139.85,Calm,82.81,4758.11,4511.371399999993,246.73860000000695,13826.21,12715.682499999994,1110.5275000000056
NG052,TYPE1,ROUTE4,December,134.09,Stormy,78.91,3377.0,3571.3720000000008,194.37200000000075,9590.71,9982.883099999988,392.17309999998906
NG053,TYPE4,ROUTE3,January,434.8,Moderate,78.4,13682.6,15192.998200000015,1510.3982000000142,39574.56,42853.24170000003,3278.68170000003
NG053,TYPE4,ROUTE1,February,493.98,Moderate,91.82,17248.46,18377.418299999987,1128.9582999999875,51357.1,53304.36319999998,1947.2631999999794
NG053,TYPE4,ROUTE2,March,287.51,Stormy,83.31,14141.03,13765.729900000017,375.300099999984,39260.12,37725.22350000006,1534.8964999999444
NG053,TYPE4,ROUTE1,April,224.96,Calm,74.07,9109.99,8371.217499999997,738.7725000000028,27050.44,24022.10809999999,3028.3319000000083
NG053,TYPE4,ROUTE3,May,434.88,Moderate,87.11,13764.69,14209.295499999977,444.605499999976,40318.82,41119.54139999996,800.7213999999585
NG053,TYPE4,ROUTE2,June,138.94,Calm,88.16,4454.43,4837.125099999994,382.69509999999354,11220.52,12605.334300000013,1384.8143000000127
NG053,TYPE4,ROUTE3,July,193.37,Stormy,93.88,6895.02,7057.264600000009,162.24460000000818,19414.13,20004.656499999972,590.5264999999708
NG053,TYPE4,ROUTE3,August,326.34,Calm,80.4,14574.57,14462.7237,111.84629999999925,40746.4,40258.18439999996,488.21560000003956
NG053,TYPE4,ROUTE4,September,374.57,Stormy,83.39,11386.25,12440.728000000003,1054.4780000000028,32663.58,35024.22070000004,2360.64070000004
NG053,TYPE4,ROUTE3,October,117.33,Moderate,91.01,4173.5,4510.950399999999,337.4503999999988,11362.99,12164.766199999995,801.7761999999948
NG053,TYPE4,ROUTE2,November,251.01,Calm,94.49,8589.47,9248.829499999987,659.3594999999877,23209.19,24722.511899999976,1513.3218999999772
NG053,TYPE4,ROUTE1,December,285.5,Moderate,90.37,9683.63,10891.811800000001,1208.181800000002,25615.45,29279.424400000014,3663.9744000000137
NG054,TYPE4,ROUTE3,January,402.44,Calm,87.32,13962.38,15707.209800000011,1744.8298000000123,37037.29,41468.25930000001,4430.969300000012
NG054,TYPE4,ROUTE1,February,169.3,Moderate,79.54,6503.01,6517.5926000000045,14.582600000004277,19384.69,19069.12619999997,315.563800000029
NG054,TYPE4,ROUTE3,March,279.76,Calm,72.53,13501.1,10909.739400000004,2591.3605999999963,40337.51,28968.47530000003,11369.034699999971
NG054,TYPE4,ROUTE1,April,174.35,Calm,72.44,6670.92,6801.164800000004,130.24480000000403,16792.02,17819.074400000005,1027.0544000000045
NG054,TYPE4,ROUTE3,May,127.34,Moderate,75.52,3856.51,4330.182700000004,473.6727000000037,10434.4,11446.63400000001,1012.2340000000095
NG054,TYPE4,ROUTE4,June,218.85,Calm,87.04,9360.73,9238.289399999992,122.44060000000718,27626.8,27144.12529999999,482.6747000000105
NG054,TYPE4,ROUTE4,July,418.62,Stormy,91.1,19172.66,17380.798799999982,1791.8612000000176,56103.96,51560.06480000001,4543.895199999992
NG054,TYPE4,ROUTE3,August,159.07,Moderate,79.55,5637.4,5723.610300000005,86.21030000000519,16289.73,16900.536899999992,610.8068999999923
NG054,TYPE4,ROUTE2,September,79.53,Calm,92.41,2701.42,2859.580300000002,158.16030000000183,7855.34,7949.2387999999955,93.89879999999539
NG054,TYPE4,ROUTE2,October,283.93,Stormy,83.68,13832.06,13436.318600000026,395.7413999999735,36135.41,35972.582000000046,162.82799999995768
NG054,TYPE4,ROUTE3,November,139.19,Calm,89.53,6112.16,5695.481299999993,416.67870000000676,16349.62,15434.097300000021,915.5226999999795
NG054,TYPE4,ROUTE1,December,63.6,Calm,75.49,2098.8,2286.7129999999975,187.91299999999728,5420.59,6027.139700000003,606.5497000000032
NG055,TYPE4,ROUTE4,January,286.01,Calm,77.97,13420.92,13204.9335,215.9865000000009,40100.19,38257.16129999997,1843.0287000000317
NG055,TYPE4,ROUTE4,February,364.82,Stormy,73.31,13885.16,14146.971099999993,261.81109999999353,41315.89,40605.54670000002,710.3432999999786
NG055,TYPE4,ROUTE2,March,168.57,Moderate,94.92,5191.64,6495.208399999998,1303.5683999999974,13202.25,17878.85209999999,4676.602099999989
NG055,TYPE4,ROUTE1,April,253.53,Calm,79.68,9889.18,10020.711800000012,131.53180000001157,25637.48,26802.5232,1165.0432
NG055,TYPE4,ROUTE4,May,250.18,Moderate,74.5,11627.24,10635.914499999997,991.3255000000026,30211.8,29362.872400000007,848.9275999999918
NG055,TYPE4,ROUTE1,June,191.37,Calm,85.43,6412.64,6895.531600000008,482.8916000000081,18984.6,19681.364400000024,696.7644000000255
NG055,TYPE4,ROUTE2,July,456.34,Calm,85.45,18595.22,18248.572099999987,346.6479000000145,49825.97,49602.54450000002,223.425499999983
NG055,TYPE4,ROUTE1,August,66.22,Stormy,92.61,2758.18,2779.552199999997,21.372199999997065,7983.81,7881.372300000009,102.43769999999131
NG055,TYPE4,ROUTE2,September,138.88,Stormy,86.58,4932.72,4888.598399999992,44.121600000008584,12768.69,13024.218299999984,255.52829999998357
NG055,TYPE4,ROUTE4,October,120.66,Calm,76.78,3996.11,4422.248399999995,426.1383999999948,10100.81,11602.042600000017,1501.2326000000176
NG055,TYPE4,ROUTE1,November,457.29,Stormy,78.25,14416.53,19593.168099999988,5176.638099999987,42532.98,52350.224200000026,9817.244200000023
NG055,TYPE4,ROUTE1,December,67.46,Stormy,89.79,3175.47,3080.9808999999977,94.48910000000205,8991.25,8667.5493,323.7006999999994
NG056,TYPE2,ROUTE4,January,173.27,Calm,76.02,4341.81,4531.6741,189.86409999999978,11995.81,12285.219600000019,289.40960000001905
NG056,TYPE2,ROUTE4,February,97.98,Calm,78.52,2248.57,2374.205100000003,125.6351000000027,5625.59,6130.087200000002,504.4972000000016
NG056,TYPE2,ROUTE1,March,112.19,Calm,87.54,3093.48,3037.0191000000013,56.460899999998674,7988.4,8094.277900000008,105.8779000000086
NG056,TYPE2,ROUTE4,April,112.4,Stormy,75.95,2974.88,2921.1769000000018,53.70309999999836,8010.68,7726.417700000008,284.26229999999214
NG056,TYPE2,ROUTE2,May,91.87,Moderate,70.14,2250.57,2237.279100000003,13.290899999997237,6657.04,6482.405899999999,174.63410000000113
NG056,TYPE2,ROUTE1,June,178.59,Stormy,72.1,3882.91,4248.805900000001,365.89590000000135,10775.76,11476.581100000005,700.8211000000047
NG056,TYPE2,ROUTE3,July,184.79,Stormy,89.82,5163.82,4915.048200000006,248.77179999999407,13175.79,12905.308600000015,270.481399999986
NG056,TYPE2,ROUTE3,August,81.6,Calm,76.18,2353.03,2158.6483999999987,194.38160000000153,5982.03,5692.741500000006,289.2884999999933
NG056,TYPE2,ROUTE4,September,101.55,Moderate,84.2,2443.92,2513.9878000000026,70.06780000000253,6923.01,7045.178900000003,122.1689000000024
NG056,TYPE2,ROUTE4,October,142.41,Stormy,83.42,3607.98,3544.536599999999,63.44340000000102,10768.33,10191.411299999985,576.9187000000147
NG056,TYPE2,ROUTE3,November,97.76,Stormy,93.69,2644.36,2573.9791999999957,70.38080000000446,6634.58,6767.708699999996,133.12869999999566
NG056,TYPE2,ROUTE2,December,160.06,Calm,88.7,4437.32,3869.3275000000017,567.992499999998,11743.66,10957.830000000005,785.8299999999945
NG057,TYPE1,ROUTE3,January,72.72,Moderate,87.7,2098.9,2125.207499999998,26.307499999998072,5944.84,5999.688200000005,54.84820000000491
NG057,TYPE1,ROUTE2,February,21.93,Stormy,93.46,665.79,632.5477999999994,33.242200000000594,1771.04,1745.1069999999993,25.933000000000675
NG057,TYPE1,ROUTE2,March,117.74,Stormy,72.19,4111.73,4002.6868999999983,109.04310000000123,11613.92,11077.731700000011,536.1882999999889
NG057,TYPE1,ROUTE4,April,64.46,Calm,70.44,2118.55,1839.3975,279.15250000000015,5904.72,4726.976799999998,1177.7432000000026
NG057,TYPE1,ROUTE3,May,120.9,Moderate,77.1,3209.1,3388.3732999999984,179.27329999999847,8107.34,8852.401799999998,745.0617999999977
NG057,TYPE1,ROUTE3,June,79.01,Stormy,87.26,2755.38,2572.592800000002,182.78719999999794,7174.98,6810.018599999998,364.96140000000196
NG057,TYPE1,ROUTE2,July,147.71,Stormy,89.82,4574.29,4541.191299999993,33.09870000000683,13423.68,13137.163000000002,286.516999999998
NG057,TYPE1,ROUTE3,August,60.84,Moderate,90.3,1942.05,1865.7563999999982,76.29360000000179,4955.71,4958.552000000005,2.8420000000051004
NG057,TYPE1,ROUTE3,September,115.48,Moderate,81.0,3287.17,3571.3317999999986,284.1617999999985,8618.39,10141.520899999992,1523.1308999999928
NG057,TYPE1,ROUTE4,October,44.58,Moderate,76.26,1370.41,1377.3040000000015,6.89400000000137,3749.05,3755.044499999995,5.994499999994787
